#{"t_start": 1753533662.850664, "env_id": "None"}
r,l,t
-36.167123,97,1895.656733
-36.387769,95,1896.977663
-132.672846,94,1898.275218
-44.405675,98,1899.607852
-54.980284,100,1900.947256
-137.664112,88,1902.105438
-159.078086,90,1903.329002
-42.008259,99,1904.674101
-34.785207,97,1905.995242
-133.309241,93,1909.57913
-42.783092,101,1910.904531
-36.697592,96,1912.159095
-29.574672,94,1913.365864
-47.765635,99,1914.656259
-41.749486,94,1915.92231
-50.071163,100,1917.304007
-155.237541,109,1918.758485
-46.567337,104,1920.133968
-73.214174,98,1921.461188
-139.772544,98,1922.733971
-40.219347,98,1924.037581
-136.060806,97,1925.346673
-43.754717,108,1926.72832
-134.746423,88,1927.92781
-152.309392,107,1929.346052
-151.849008,94,1930.600051
-53.63709,105,1932.006949
-145.757943,98,1933.285455
-140.962246,101,1934.672333
-36.397584,102,1938.394011
-142.741073,91,1939.545464
-53.612955,100,1940.842064
-44.294428,94,1942.042257
-52.54115,96,1943.296348
-165.299582,92,1944.496794
-142.907706,93,1945.733135
-183.314518,103,1947.108937
-36.501822,99,1948.392831
-33.695698,94,1949.635988
-127.153959,89,1950.841397
-39.920364,97,1952.168904
-43.740631,94,1953.429344
-149.429625,99,1954.854023
-44.23026,98,1956.198887
-142.352609,101,1957.52037
-31.833619,94,1958.78708
-39.422499,102,1960.193003
-30.491506,95,1961.477711
-51.600695,100,1962.822737
-140.370388,97,1964.168954
-39.50297,101,1967.804348
-37.051797,96,1969.022333
-159.127075,109,1970.428446
-42.362018,98,1971.695223
-150.565383,96,1972.962384
-51.650337,94,1974.204441
-142.852164,99,1975.531564
-163.066512,99,1976.852853
-42.599985,98,1978.179896
-39.70495,96,1979.488766
-37.956616,99,1980.846542
-137.455476,103,1982.264658
-136.111064,92,1983.573732
-41.895011,101,1984.985154
-129.753528,92,1986.20416
-142.667905,92,1987.470052
-40.046917,100,1988.882626
-47.553598,101,1990.282165
-141.048744,86,1991.440225
-52.086761,102,1992.767161
-160.413057,87,1993.936309
-69.232044,97,1997.567571
-150.862143,99,1998.833189
-35.805416,94,2000.021525
-134.020973,86,2001.130356
-52.432979,100,2002.493808
-141.733286,97,2003.796911
-53.813891,103,2005.233385
-149.566204,102,2006.608493
-147.338663,100,2007.997048
-130.718602,88,2009.299832
-142.422801,87,2010.517972
-155.810392,107,2011.97234
-44.354686,99,2013.341969
-49.747064,99,2014.730287
-44.447383,99,2016.045982
-148.551169,110,2017.493256
-143.236833,91,2018.789709
-49.753111,98,2020.105316
-188.044661,105,2021.584281
-33.403626,94,2022.898724
-51.105215,98,2024.232143
-127.304581,89,2025.492889
-134.306474,91,2028.990051
-41.748307,94,2030.201797
-40.873037,96,2031.461922
-45.381715,100,2032.808034
-43.937425,96,2034.153159
-47.035963,98,2035.461925
-146.450721,99,2036.813625
-43.209665,98,2038.128825
-40.981603,100,2039.48641
-44.084406,101,2040.855348
-160.024783,104,2042.292258
-42.692564,94,2043.601411
-38.886294,96,2044.892472
-143.208063,89,2046.110659
-138.768336,91,2047.37647
-37.509611,95,2048.679698
-38.552684,100,2050.030799
-48.416026,102,2051.46727
-145.573963,98,2052.75826
-145.734273,91,2054.019385
-47.581221,101,2055.461064
-142.560901,101,2059.115503
-149.285429,100,2060.406479
-138.093718,94,2061.624572
-162.056562,99,2062.879066
-133.064197,93,2064.115399
-151.487075,108,2065.570013
-61.88508,106,2066.987758
-133.806707,89,2068.193488
-39.22955,96,2069.48471
-139.116512,100,2070.854457
-51.005667,105,2072.320647
-56.39458,100,2073.696666
-56.467635,105,2075.109035
-132.693025,91,2076.345078
-137.006448,92,2077.63554
-142.421582,88,2078.884416
-33.665784,94,2080.163563
-64.157123,104,2081.695766
-144.230644,102,2083.119617
-52.876211,96,2084.472121
-139.365727,91,2085.762789
-48.776479,96,2089.503223
-58.700408,106,2091.344342
-51.066275,103,2093.035524
-35.110078,96,2094.598922
-39.12051,102,2096.156416
-51.114147,97,2097.574406
-35.818438,98,2098.956245
-148.746166,104,2100.350754
-52.782618,98,2101.883342
-36.930693,96,2103.192204
-39.274596,94,2104.489149
-140.972009,99,2105.834672
-72.960329,105,2107.2646
-44.326107,102,2108.664176
-144.68288,98,2110.052345
-51.776565,99,2111.446992
-182.847249,101,2112.791875
-56.038769,102,2114.173905
-144.794809,87,2115.385741
-37.335287,97,2116.73091
-42.078644,94,2120.330232
-39.093616,97,2121.554578
-38.823788,97,2122.815186
-142.060975,97,2124.070109
-42.848298,99,2125.409035
-38.159734,94,2126.682053
-146.413789,88,2127.845143
-50.722289,102,2129.251191
-37.864367,96,2130.548028
-63.553687,108,2132.063627
-36.527379,96,2133.390913
-36.691075,98,2134.663858
-49.615263,94,2135.930347
-154.641247,106,2137.318025
-49.042221,103,2138.639584
-43.604854,103,2140.008401
-37.284593,96,2141.256767
-43.604354,98,2142.572699
-52.206639,94,2143.856916
-161.734501,100,2145.172391
-34.516909,94,2146.414559
-40.154657,94,2149.972008
-41.420048,96,2151.214201
-44.101148,102,2152.528932
-44.791607,100,2153.796473
-56.681161,99,2155.111393
-147.130113,110,2156.54724
-144.257265,104,2157.91134
-33.838388,95,2159.15946
-159.998258,102,2160.456346
-34.813435,94,2161.704811
-137.054874,86,2162.862319
-132.060981,89,2164.044008
-46.145452,94,2165.24963
-52.201874,95,2166.528531
-35.355471,96,2167.819418
-47.583251,94,2169.038361
-46.846505,94,2170.298474
-146.869236,96,2171.546399
-54.8642,100,2172.886225
-49.105503,100,2174.237552
-33.54727,94,2175.479454
-37.974485,98,2179.231151
-42.319527,96,2180.431446
-45.230414,99,2181.70345
-140.799682,104,2183.079572
-36.265638,99,2184.370783
-54.632411,96,2185.685422
-136.281937,98,2187.001046
-188.074443,105,2188.358005
-142.082141,98,2189.67313
-150.176373,102,2191.000123
-38.808669,96,2192.285609
-140.324595,101,2193.636835
-134.517593,99,2194.903141
-49.872936,94,2196.163737
-150.730297,110,2197.617991
-160.864911,90,2198.842175
-45.573674,97,2200.121384
-33.367947,94,2201.375961
-46.43884,100,2202.757367
-42.264768,94,2204.030223
-41.889352,96,2205.35115
-43.002442,98,2209.005642
-39.781095,99,2210.265701
-149.291711,87,2211.393585
-49.290272,97,2212.665977
-160.134164,107,2214.077727
-47.124185,99,2215.386947
-40.529164,96,2216.67179
-47.651363,101,2217.98087
-49.075068,96,2219.247752
-37.523513,97,2220.531952
-53.670129,96,2221.858363
-138.774276,95,2223.265327
-153.680351,95,2224.622934
-146.414901,88,2225.828449
-42.273914,99,2227.290432
-65.872095,99,2228.695457
-149.422482,106,2230.246565
-43.042872,94,2231.647138
-36.816322,99,2233.052647
-53.131899,97,2234.512846
-44.984643,100,2235.998391
-46.100611,99,2239.755212
-138.457408,91,2240.906787
-145.599324,100,2242.19121
-35.297634,94,2243.439733
-47.308614,97,2244.706666
-33.447567,96,2245.967109
-65.130569,106,2247.422121
-48.291984,96,2248.701184
-148.014371,96,2250.11239
-47.53188,98,2251.591551
-177.637713,101,2252.936955
-42.550958,94,2254.197623
-38.074303,104,2255.627574
-149.613971,101,2256.973007
-49.719003,97,2258.239166
-152.398696,91,2259.481878
-191.817978,103,2260.863307
-137.916185,97,2262.203046
-139.706292,93,2263.415116
-135.495671,91,2264.658545
-50.248758,99,2265.966434
-52.071347,97,2269.626625
-45.976377,96,2270.869662
-37.142848,94,2272.056858
-42.568554,96,2273.257105
-40.062857,95,2274.469214
-144.322533,96,2275.735744
-38.425715,96,2277.020656
-138.584944,94,2278.244471
-40.9495,98,2279.535587
-55.821872,96,2280.808452
-45.140457,97,2282.177803
-41.364276,96,2283.468795
-152.555958,102,2284.850205
-36.610512,96,2286.153621
-142.494699,96,2287.419515
-145.163088,98,2288.777818
-44.035852,96,2290.043848
-54.412739,97,2291.347114
-139.162127,97,2292.680423
-41.237872,99,2293.97119
-135.795679,87,2295.158896
-145.324197,100,2296.504801
-39.945326,97,2300.189826
-140.334176,99,2301.449301
-37.994122,94,2302.673518
-132.496444,87,2303.807337
-186.661259,108,2305.237791
-146.208548,101,2306.600453
-138.649335,87,2307.739685
-42.92902,100,2309.103918
-43.309955,98,2310.425193
-33.407101,94,2311.71048
-38.050954,95,2312.982496
-34.450991,95,2314.236636
-42.280628,98,2315.527838
-134.958125,94,2316.818739
-141.783977,98,2318.127802
-45.834394,98,2319.449201
-40.362952,98,2320.715376
-133.423086,91,2321.970397
-152.333198,105,2323.393937
-55.558725,100,2324.696597
-134.536788,98,2325.988381
-138.586086,95,2329.636023
-147.748891,88,2330.763
-132.741479,90,2331.932548
-138.499806,91,2333.157038
-38.993608,95,2334.435986
-39.260485,96,2335.684735
-43.77614,95,2336.975061
-140.691396,98,2338.272345
-150.627521,100,2339.581156
-60.864924,97,2340.872044
-40.525552,95,2342.120863
-45.073792,109,2343.586734
-135.471145,91,2344.804874
-52.249735,96,2346.108776
-140.974527,100,2347.417145
-47.83669,100,2348.738564
-132.138377,87,2349.944317
-42.412676,100,2351.235438
-139.776357,94,2352.49563
-135.966843,90,2353.744233
-43.263489,101,2355.064969
-58.291679,102,2358.701459
-191.664824,104,2360.010546
-49.706493,102,2361.325634
-154.319329,86,2362.434632
-152.013702,102,2363.767678
-47.357767,96,2365.040425
-49.677344,95,2366.295621
-46.517452,97,2367.592415
-38.843188,96,2368.864783
-35.039562,100,2370.221838
-149.267491,106,2371.682679
-138.918649,101,2372.973675
-141.79265,92,2374.185632
-56.76368,97,2375.483077
-44.013991,101,2376.79735
-126.850839,86,2377.942656
-40.443781,98,2379.209372
-36.491379,94,2380.45806
-138.870715,92,2381.670089
-156.19173,91,2382.839678
-40.1595,98,2384.119129
-139.218789,97,2388.070028
-38.574975,94,2389.288088
-143.926888,86,2390.421318
-48.268172,103,2391.796748
-147.716715,98,2393.215595
-54.043393,101,2394.681494
-52.443676,96,2396.015512
-31.936934,94,2397.378728
-40.491109,94,2398.86351
-139.467561,88,2400.243287
-42.171394,96,2401.882477
-138.917065,93,2403.475382
-35.303236,95,2404.82687
-46.811354,96,2406.269173
-144.280485,93,2407.547513
-46.272064,104,2409.014548
-151.871621,103,2410.469207
-55.578391,96,2411.789758
-39.128887,98,2413.183959
-141.54273,93,2414.56557
-48.92789,96,2415.917184
-44.530762,102,2417.389631
-140.445981,88,2421.177914
-49.024788,96,2422.432021
-49.627706,101,2423.808012
-36.066693,99,2425.183697
-32.911995,95,2426.577485
-38.62687,97,2428.01314
-40.347246,98,2429.516041
-34.282004,94,2431.068268
-31.389747,94,2432.783525
-47.701112,105,2434.25523
-32.861777,94,2435.656233
-41.5135,103,2437.368996
-39.233886,94,2438.786025
-136.835791,97,2440.284607
-138.595421,86,2441.595048
-146.280657,95,2442.963192
-36.815039,98,2444.485044
-33.994945,94,2445.922152
-45.25679,100,2447.454035
-40.624119,100,2449.064021
-136.177832,89,2450.419264
-132.993737,95,2454.249024
-48.992749,96,2455.551147
-53.319927,98,2456.884421
-142.424622,94,2458.176016
-31.09129,94,2459.520691
-153.25042,104,2461.011358
-46.930068,98,2462.472104
-52.335034,96,2464.011453
-46.959982,95,2465.490265
-41.388016,106,2467.017453
-130.853912,94,2468.495854
-42.543127,102,2470.132535
-37.229574,97,2471.611185
-151.909406,97,2473.107988
-36.608312,98,2474.605581
-144.723101,103,2476.24155
-39.691108,96,2477.774391
-34.130322,96,2479.114067
-42.444434,102,2480.677103
-141.69017,98,2482.128488
-145.006989,103,2483.781222
-42.096765,101,2487.919863
-136.524419,98,2489.247246
-35.048149,104,2490.762014
-54.752003,96,2492.155984
-45.392064,94,2493.477224
-37.911507,101,2494.937108
-35.894576,94,2496.301239
-48.430967,95,2497.616031
-52.597609,96,2498.979302
-41.59897,103,2500.543756
-131.813154,93,2501.968105
-151.344533,112,2503.602689
-32.657709,94,2504.924986
-44.52121,108,2506.567738
-142.611945,99,2508.046628
-37.008328,99,2509.493984
-34.743566,96,2510.876083
-139.110582,91,2512.118317
-144.680442,105,2513.688089
-49.932526,98,2515.11805
-155.43223,100,2519.027996
-38.324851,96,2520.313021
-34.54163,98,2521.644647
-33.992692,95,2522.893289
-29.925038,94,2524.239377
-138.385462,95,2525.566226
-37.931777,94,2526.833215
-42.289938,94,2528.244937
-38.646603,96,2529.608538
-36.501272,96,2530.979115
-29.080601,94,2532.317561
-31.938022,99,2533.753904
-32.548796,94,2535.099216
-140.137395,87,2536.335139
-36.658693,96,2537.717034
-146.666304,91,2538.953294
-142.980832,94,2540.341674
-40.689786,97,2541.773031
-153.53539,86,2543.080515
-46.884256,95,2544.450154
-48.077452,95,2545.735258
-132.023198,87,2546.983587
-52.510013,96,2550.917691
-38.405098,102,2552.231361
-139.426098,98,2553.534792
-36.573122,96,2554.831657
-151.831351,95,2556.15898
-32.295002,94,2557.48672
-36.02109,95,2558.885794
-43.192784,94,2560.207414
-43.227508,96,2561.607482
-54.572828,95,2563.043148
-34.945191,97,2564.534256
-147.413688,99,2565.915534
-45.003982,97,2567.35258
-37.819488,93,2568.728631
-37.98952,97,2570.177298
-134.203548,88,2571.430526
-50.233662,96,2572.83118
-32.844445,97,2574.248709
-41.740351,99,2575.618465
-50.845145,96,2577.030885
-45.307866,95,2578.418058
-135.35051,94,2579.7882
-136.86604,96,2583.630519
-31.282991,94,2584.854586
-41.193604,100,2586.260151
-36.612322,95,2587.678283
-37.281581,98,2589.07266
-46.921788,94,2590.43605
-44.218306,97,2591.890454
-41.549085,96,2593.242342
-43.726385,99,2594.660074
-54.850249,100,2596.066441
-158.679056,103,2597.599696
-40.4559,96,2599.065784
-39.12838,98,2600.508938
-32.145618,94,2601.866423
-29.727714,94,2603.259379
-47.147136,99,2604.738934
-142.495748,102,2606.241131
-53.117687,96,2607.593075
-32.518234,95,2608.999324
-145.624926,98,2610.466131
-38.792725,97,2611.865814
-142.344931,105,2615.689116
-37.705219,97,2616.938161
-131.919123,89,2618.113388
-40.379437,95,2619.399851
-37.599923,95,2620.725268
-44.174139,96,2622.076929
-35.842081,95,2623.380145
-39.943129,93,2624.701839
-41.597933,94,2626.022119
-40.695389,94,2627.307238
-46.675631,95,2628.628627
-36.078945,94,2629.912707
-42.44737,95,2631.294398
-34.960986,99,2632.622659
-45.502005,98,2633.992051
-49.424933,93,2635.31931
-40.893054,97,2636.683192
-38.022518,100,2638.161093
-45.854682,95,2639.48883
-41.764549,94,2640.881893
-36.733325,94,2642.25258
-39.834317,96,2645.997814
-42.419787,94,2647.23392
-36.604012,97,2648.505703
-136.364502,99,2649.839658
-30.922929,94,2651.172183
-144.584115,97,2652.523871
-57.589726,95,2653.887811
-47.35471,94,2655.172959
-152.179204,100,2656.591632
-36.89506,93,2657.960648
-32.410324,96,2659.274914
-34.189685,94,2660.632856
-58.00501,100,2662.026835
-40.855159,99,2663.365773
-34.004594,96,2664.759542
-39.472484,97,2666.159849
-48.646901,94,2667.486738
-47.360042,94,2668.741711
-136.790625,98,2670.14141
-142.528736,89,2671.401968
-50.659739,96,2672.753807
-44.389094,95,2676.413483
-42.097734,94,2677.601821
-30.021661,94,2678.850176
-132.92623,90,2680.080079
-35.966292,95,2681.389759
-27.665222,94,2682.667721
-31.072989,98,2684.080691
-44.715707,95,2685.425357
-40.713921,95,2686.758985
-43.161826,97,2688.116155
-29.977761,94,2689.425288
-141.434307,101,2690.856368
-38.076329,94,2692.140107
-38.802809,96,2693.539885
-146.341816,101,2694.976203
-138.025852,87,2696.243682
-51.912887,94,2697.686209
-157.251331,88,2698.885795
-34.745698,99,2700.31586
-37.452319,94,2701.636463
-35.009655,96,2703.073038
-42.669858,94,2704.49752
-47.552085,94,2708.351972
-164.539103,106,2709.739384
-36.25209,95,2711.024103
-48.208654,100,2712.467307
-43.679985,96,2713.860422
-143.727603,87,2715.151334
-134.825729,89,2716.503203
-146.879,86,2717.830744
-49.639762,104,2719.411358
-145.189199,89,2720.781411
-42.965673,95,2722.248226
-142.25271,97,2723.76908
-41.76579,95,2725.193629
-35.763251,94,2726.641662
-46.692363,96,2728.144735
-48.278636,94,2729.610936
-159.523411,101,2731.193663
-30.820442,95,2732.593438
-29.342143,95,2733.919911
-57.270047,95,2735.283663
-50.354115,97,2736.610936
-37.362603,105,2740.76313
-138.819304,99,2742.046915
-141.10786,93,2743.228857
-40.97898,97,2744.586357
-128.732038,89,2745.799095
-134.400693,94,2747.113685
-149.083619,88,2748.404803
-36.592049,96,2749.749763
-140.889013,100,2751.149844
-135.951231,86,2752.362101
-136.72371,95,2753.718526
-45.986918,98,2755.082727
-136.774494,88,2756.367445
-28.050373,94,2757.730751
-35.235633,94,2759.095001
-138.430725,97,2760.458488
-149.164929,86,2761.627524
-38.043529,93,2762.984896
-40.165132,95,2764.368773
-43.489472,94,2765.713295
-34.503271,94,2767.015976
-137.280274,100,2768.494496
-32.723196,94,2772.373637
-136.624624,97,2773.603678
-29.245857,95,2774.876073
-31.235018,96,2776.19749
-175.126615,99,2777.572759
-39.810613,97,2778.960776
-32.395915,96,2780.281779
-151.862215,103,2781.80328
-145.248446,96,2783.148185
-135.400094,101,2784.572813
-151.468815,103,2786.044778
-135.510054,89,2787.335787
-39.850764,96,2788.754109
-31.598765,96,2790.087408
-144.91102,107,2791.638597
-143.851941,99,2793.05096
-48.765641,96,2794.486956
-132.424945,92,2795.826458
-123.983225,86,2797.044622
-149.637378,104,2798.553156
-143.091839,106,2800.026257
-35.406721,95,2803.916998
-32.913921,98,2805.183978
-37.14734,94,2806.438083
-41.843363,100,2807.802144
-29.468903,96,2809.177332
-32.306913,94,2810.486465
-42.250934,94,2811.857096
-41.40321,99,2813.189635
-130.834297,90,2814.449687
-47.743857,95,2815.813533
-143.812814,91,2817.129094
-142.739166,95,2818.528263
-35.168115,96,2819.909634
-36.869391,95,2821.255631
-30.719162,94,2822.613077
-33.885335,95,2823.945851
-134.460929,94,2825.255114
-139.731919,97,2826.685589
-127.832795,94,2827.994414
-31.582455,94,2829.333624
-28.99984,95,2830.752512
-36.47143,95,2832.134221
-54.098866,100,2835.910552
-47.637977,95,2837.157587
-35.467985,99,2838.521322
-41.30271,95,2839.818321
-32.188297,94,2841.176096
-40.571527,99,2842.618908
-45.764635,100,2844.085223
-27.875299,94,2845.484325
-133.994213,98,2846.890067
-140.500493,94,2848.20635
-43.919526,103,2849.702776
-42.809576,94,2850.981471
-43.430971,100,2852.43606
-176.314114,103,2853.871903
-52.267529,95,2855.205436
-29.382345,96,2856.575323
-47.933304,97,2857.939515
-48.527136,94,2859.278296
-141.20442,102,2860.756523
-37.410985,96,2862.077755
-41.90502,100,2863.532516
-141.37025,91,2867.186845
-48.210626,99,2868.471826
-132.363319,95,2869.774478
-53.344693,94,2871.029284
-139.847867,99,2872.440689
-42.705149,94,2873.731675
-44.603815,100,2875.156183
-38.763667,95,2876.525942
-37.999362,96,2877.913244
-141.175099,99,2879.313891
-154.3849,112,2880.882815
-144.693231,95,2882.173609
-129.712874,96,2883.531266
-141.925038,93,2884.840748
-31.871492,99,2886.264805
-32.506921,94,2887.550319
-143.021903,104,2889.046572
-139.485794,91,2890.373849
-32.355157,97,2891.706635
-36.165597,94,2892.997917
-44.173054,100,2894.398254
-36.410268,95,2898.100439
-30.108343,97,2899.38522
-131.45316,89,2900.519005
-133.102259,98,2901.846175
-31.355929,96,2903.124569
-57.730733,97,2904.500763
-43.046306,96,2905.827542
-32.589397,95,2907.13628
-28.491774,95,2908.49967
-47.187555,95,2909.802632
-49.524601,96,2911.17224
-143.306256,100,2912.566105
-32.787519,95,2913.874991
-34.572706,94,2915.172305
-36.516139,94,2916.456573
-41.19731,94,2917.832688
-35.18237,94,2919.153937
-37.125474,96,2920.51757
-40.281496,98,2921.888085
-45.332053,96,2923.244633
-146.983184,93,2924.542059
-46.257309,96,2928.268802
-46.482184,97,2929.541328
-130.788151,92,2930.735091
-147.832331,86,2931.892627
-148.800667,110,2933.456409
-43.747719,102,2934.79641
-38.728035,94,2936.134615
-40.479761,97,2937.559794
-30.739887,96,2938.886905
-145.804194,99,2940.279796
-29.831955,94,2941.613544
-30.846122,97,2943.201446
-35.033973,96,2944.71009
-35.942756,94,2946.18206
-41.895664,94,2947.673867
-42.315793,95,2949.158879
-33.966047,94,2950.655547
-35.55819,99,2952.189134
-33.712904,94,2953.64296
-147.91411,106,2955.364406
-35.49646,94,2956.825006
-31.270877,94,2958.236327
-131.071078,100,2962.303726
-41.270271,94,2963.564307
-39.39032,98,2964.988139
-33.91372,94,2966.436847
-140.61914,103,2968.000402
-28.342206,94,2969.449067
-144.444377,100,2971.060142
-37.521642,94,2972.44903
-129.651967,92,2973.757504
-181.604968,105,2975.273569
-137.730865,98,2976.641903
-52.917303,101,2978.054372
-44.347599,94,2979.406397
-55.01413,103,2980.926521
-42.249543,97,2982.387157
-36.862458,95,2983.690676
-39.905336,94,2985.072692
-41.326541,100,2986.478246
-38.006193,93,2987.829324
-35.496947,96,2989.205481
-35.290613,99,2990.599597
-42.078721,104,2994.574856
-146.313726,86,2995.727578
-37.724988,98,2997.083741
-135.267368,92,2998.362444
-28.959406,94,2999.707397
-33.02135,94,3001.071387
-41.72907,97,3002.508601
-37.259426,98,3003.913934
-151.92837,109,3005.556609
-134.910068,99,3006.883712
-43.315104,96,3008.313428
-38.047968,98,3009.689821
-40.416524,95,3011.028035
-44.345737,102,3012.501198
-161.621808,87,3013.683546
-33.012145,100,3015.137894
-131.981503,93,3016.482868
-130.502297,91,3017.810446
-133.118153,101,3019.307039
-51.54832,99,3020.712415
-52.657673,98,3022.113017
-125.599376,90,3025.858148
-32.88442,96,3027.118369
-49.080398,103,3028.555344
-177.737814,104,3029.960534
-145.433611,99,3031.427499
-136.361732,97,3032.803749
-34.215154,97,3034.2451
-35.908516,96,3035.663893
-42.576561,98,3037.088108
-25.737611,97,3038.500366
-38.155749,95,3039.826879
-35.239847,96,3041.275302
-142.497106,89,3042.663783
-45.800028,96,3044.002368
-43.778208,106,3045.518427
-144.382864,104,3047.118759
-61.144251,107,3049.001243
-36.801223,101,3050.426687
-148.207215,87,3051.622803
-27.182804,94,3053.019117
-37.690684,96,3054.422068
-32.232939,97,3058.219881
-145.555422,99,3059.474691
-41.617478,101,3060.790013
-49.210521,100,3062.086802
-30.724319,97,3063.329004
-120.282849,87,3064.462322
-51.406756,94,3065.692632
-152.938895,98,3066.946997
-57.430361,102,3068.250054
-35.403225,100,3069.547453
-128.013798,89,3070.72888
-41.611826,96,3071.977212
-35.781987,94,3073.171154
-41.684119,101,3074.498206
-41.026458,96,3075.795007
-42.513671,94,3077.03141
-129.207486,91,3078.225386
-141.749448,99,3079.571443
-47.796026,94,3080.789368
-33.69863,97,3082.043203
-32.865367,96,3083.35222
-52.530758,101,3086.946132
-27.925657,95,3088.146264
-181.964903,106,3089.509697
-41.066683,96,3090.80089
-148.297461,106,3092.334142
-29.216965,97,3093.606674
-137.062987,93,3094.824548
-138.799667,101,3096.169949
-52.95093,95,3097.466365
-30.587504,98,3098.812354
-43.298162,96,3100.133684
-39.08852,97,3101.490625
-28.093407,94,3102.812678
-141.982965,89,3104.060228
-131.816672,103,3105.472661
-28.867491,95,3106.745261
-137.396468,88,3107.939373
-34.595764,94,3109.284898
-127.8439,95,3110.611425
-128.655386,99,3111.981456
-32.458709,98,3113.296726
-142.141159,101,3117.211493
-151.53707,97,3118.435276
-52.297719,106,3119.799273
-36.600888,96,3121.072973
-33.67014,100,3122.471547
-27.597772,95,3123.768775
-147.849288,101,3125.192968
-141.999218,96,3126.53857
-60.840628,105,3127.974861
-38.378768,100,3129.338712
-32.417248,95,3130.708007
-41.344961,97,3132.041019
-40.740258,96,3133.374207
-41.6945,98,3134.767779
-38.356079,98,3136.198781
-57.573066,113,3137.847096
-30.118726,97,3139.162036
-143.706618,97,3140.452875
-136.271498,98,3141.731598
-43.23668,95,3142.98654
-139.200558,97,3144.294987
-40.903084,99,3148.071138
-36.901873,104,3149.385366
-39.664133,96,3150.627936
-151.668337,96,3151.907152
-45.977011,94,3153.173307
-141.957866,90,3154.361593
-37.476616,94,3155.652139
-40.029415,112,3157.178958
-44.148355,99,3158.518639
-33.307865,100,3159.900795
-39.546738,95,3161.192569
-145.2687,106,3162.639098
-37.531597,95,3163.949498
-34.426432,99,3165.348563
-135.617103,101,3166.802545
-33.579158,95,3168.106216
-145.015834,94,3169.402723
-138.993863,101,3170.766237
-36.304503,96,3172.08792
-41.180092,96,3173.457226
-28.21884,97,3174.826654
-37.779393,94,3178.420841
-33.015544,101,3179.723228
-35.958523,94,3180.935658
-32.067527,96,3182.214468
-43.057264,96,3183.504831
-52.417334,102,3184.898831
-144.29681,96,3186.190091
-37.62447,97,3187.450278
-39.481215,95,3188.778126
-136.304943,94,3190.043996
-45.512896,99,3191.41452
-54.198058,100,3192.795721
-28.47897,95,3194.08056
-43.177625,94,3195.377551
-153.893924,88,3196.619565
-62.216811,101,3197.995666
-48.904416,100,3199.342034
-43.809556,99,3200.650012
-129.497224,88,3201.838223
-46.052933,98,3203.213038
-39.033839,100,3204.583077
-139.854896,93,3208.067788
-131.386219,91,3209.213466
-29.390166,94,3210.436304
-34.229013,99,3211.746458
-152.326095,100,3213.170107
-129.365999,91,3214.552048
-36.866871,97,3215.988072
-131.955411,97,3217.79008
-31.722842,95,3219.400305
-160.344529,87,3220.697712
-146.543254,94,3222.061702
-43.342225,93,3223.631255
-27.53837,94,3225.194762
-145.36269,109,3226.788834
-125.36485,90,3228.127537
-31.747989,97,3229.460695
-134.473386,94,3230.842452
-47.147375,98,3232.284902
-48.274055,99,3233.709464
-130.332205,95,3235.054681
-45.193058,96,3236.508701
-127.908257,95,3237.938895
-140.509857,100,3241.878589
-32.35809,94,3243.193045
-43.688949,98,3244.908332
-43.415935,100,3246.502531
-43.035426,96,3247.999707
-43.114302,99,3249.515911
-38.914043,103,3251.051588
-136.291873,96,3252.477744
-39.911902,95,3253.931817
-33.702616,95,3255.526404
-146.770425,105,3257.185909
-136.696083,86,3258.472815
-136.144568,103,3260.107646
-32.803065,96,3261.630231
-145.90463,94,3262.980477
-34.54273,99,3264.361712
-31.298748,95,3265.810562
-34.374802,96,3267.252453
-128.18196,86,3268.51353
-47.913701,98,3269.955966
-134.688227,87,3271.374389
-34.30966,94,3275.452599
-137.340441,88,3276.62773
-135.802442,100,3278.01021
-42.56282,97,3279.362337
-133.796191,88,3280.627885
-28.626409,95,3282.03374
-35.033859,94,3283.482383
-33.735703,96,3284.991666
-136.072691,96,3286.313359
-39.197616,96,3287.827572
-146.511347,103,3289.427128
-33.172501,102,3290.876147
-137.9239,87,3292.094225
-42.387968,97,3293.470237
-48.830414,103,3294.985187
-140.031574,103,3296.566813
-44.689672,101,3298.136304
-152.339618,95,3299.541785
-32.09881,95,3300.942673
-144.72074,90,3302.311926
-143.798372,87,3303.639503
-47.059592,95,3307.92407
-29.408028,97,3309.214264
-30.489682,96,3310.511683
-138.922833,101,3312.014684
-38.110454,100,3313.410203
-141.511749,98,3314.844689
-45.342137,97,3316.407473
-32.776802,94,3317.814746
-128.978312,87,3319.111542
-44.596356,101,3320.608702
-143.875817,94,3321.984362
-28.067485,96,3323.468644
-55.843265,103,3325.037842
-160.490559,133,3326.916667
-131.185683,93,3328.177904
-33.546381,100,3329.668356
-37.734198,103,3331.23755
-32.2204,98,3332.625118
-38.330911,96,3334.012366
-129.77702,103,3335.510831
-38.444896,100,3337.03156
-143.140596,86,3340.867378
-129.801483,89,3342.013625
-132.893214,87,3343.194946
-165.908757,87,3344.370148
-31.694468,94,3345.710492
-47.325853,94,3347.038356
-137.237849,101,3348.442991
-140.74875,86,3349.673977
-37.100329,94,3351.012183
-51.408761,102,3352.491539
-125.882792,94,3353.812809
-136.544143,107,3355.33359
-27.627109,94,3356.648599
-46.669268,101,3358.09733
-150.037356,86,3359.290843
