#{"t_start": 1753540296.9886963, "env_id": "None"}
r,l,t
-157.7415,104,6420.274119
-152.522491,100,6427.33552
-159.136583,98,6433.940348
-141.449601,93,6440.194949
-161.626321,109,6447.51593
-149.183123,101,6454.321118
-154.48808,94,6460.617746
-155.874783,97,6467.102847
-153.166733,101,6473.847396
-155.360539,97,6480.361732
-162.486077,107,6487.543664
-147.221222,98,6494.112948
-156.676548,99,6500.749149
-157.00712,104,6507.731205
-173.581247,107,6514.906317
-160.771734,104,6521.899865
-154.903951,101,6528.675722
-158.446374,101,6535.457035
-151.060828,99,6542.092936
-152.370466,102,6549.013919
-172.452568,108,6556.249913
-163.753283,102,6563.092025
-163.211694,103,6569.988352
-151.23919,98,6576.563799
-152.360852,102,6583.411743
-149.245349,99,6590.053944
-170.059813,108,6597.308455
-147.57143,95,6603.671454
-151.7255,94,6609.962875
-153.640748,98,6616.531724
-154.697602,95,6622.919304
-153.238193,99,6629.561613
-134.929313,93,6635.80297
-138.815435,94,6642.111753
-136.181083,93,6648.360965
-150.704587,94,6654.676297
-145.492088,99,6661.311118
-146.22009,96,6667.771297
-152.736803,95,6674.159769
-144.464171,102,6681.00786
-45.273595,102,6687.855633
-153.167204,123,6696.091532
-157.520682,119,6704.060726
-45.205627,103,6710.951168
-150.13042,106,6718.067067
-159.044959,111,6725.514849
-147.360612,109,6732.834829
-50.824729,103,6739.720238
-147.161972,109,6747.01677
-145.350697,100,6753.737534
-155.647972,98,6760.300981
-52.179198,100,6767.045888
-48.268875,102,6773.899523
-152.307598,104,6780.869929
-185.917224,93,6787.135581
-49.987488,102,6794.01412
-150.267282,92,6800.183943
-145.506615,97,6806.674574
-153.179048,105,6813.728609
-144.303886,100,6820.461982
-163.821108,94,6826.769938
-147.51812,104,6833.751506
-138.060598,101,6840.539953
-151.112982,94,6846.847689
-144.695923,93,6853.090862
-151.320824,96,6859.538575
-139.234877,92,6865.732354
-155.598808,92,6871.914085
-147.929471,100,6878.634318
-141.460878,101,6885.409817
-151.835074,92,6891.609186
-156.270433,92,6897.79706
-153.376244,92,6903.966705
-153.003436,93,6910.22668
-147.465297,93,6916.463296
-162.280661,94,6922.771354
-150.611007,94,6929.068639
-147.997732,95,6935.438054
-144.880414,98,6942.031724
-145.476755,94,6948.340874
-153.186117,97,6954.855558
-146.284761,94,6961.181573
-141.33235,96,6967.642503
-157.319308,94,6973.951288
-152.280299,92,6980.126848
-146.165824,96,6986.574879
-156.014075,96,6993.028757
-148.643134,95,6999.410803
-154.294864,93,7005.664785
-145.806486,93,7011.918953
-144.448864,95,7018.319136
-156.335243,95,7024.706011
-158.781308,92,7030.870149
-140.13913,95,7037.257736
-145.211258,94,7043.572546
-145.391254,97,7050.099614
-155.704565,95,7056.498938
-149.754111,93,7062.741596
-141.54559,94,7069.055874
-143.895299,97,7075.571643
-155.346776,94,7081.88577
-143.822777,95,7088.267391
-160.289743,100,7094.963805
-149.741205,100,7101.654245
-153.944918,94,7107.957042
-148.826694,94,7114.26624
-141.982817,95,7120.647395
-160.403357,96,7127.083887
-137.231644,92,7133.265233
-136.002152,93,7139.51347
-139.751628,92,7145.676178
-154.93674,93,7151.913041
-138.210622,95,7158.282269
-148.426604,93,7164.517854
-139.163423,95,7170.887259
-132.540204,94,7177.178034
-155.492261,93,7183.414418
-143.2283,95,7189.777679
-149.785761,94,7196.092023
-134.075929,90,7202.146649
-145.925986,98,7208.716657
-141.488267,95,7215.108995
-147.92251,93,7221.449368
-141.022799,96,7227.879216
-147.50286,97,7234.387686
-154.774345,93,7240.630002
-147.126429,96,7247.090275
-159.00006,94,7253.393057
-145.648249,96,7259.822398
-149.232641,95,7266.204868
-154.255149,93,7272.434101
-141.121767,95,7278.815005
-140.480641,93,7285.027176
-145.706886,94,7291.342637
-141.842779,96,7297.809598
-150.232075,93,7304.051219
-144.321167,97,7310.565804
-155.491598,95,7316.953638
-150.57266,92,7323.135208
-143.071098,94,7329.443885
-154.963995,93,7335.698249
-144.230518,94,7342.000406
-143.728875,92,7348.182384
-143.475944,91,7354.291106
-152.98659,94,7360.593412
-143.840705,95,7366.975596
-139.000774,99,7373.623426
-133.179427,94,7379.913638
-132.439995,94,7386.234669
-145.951679,95,7392.610519
-135.749239,94,7398.913131
-144.752542,95,7405.270387
-153.148025,93,7411.512201
-142.473891,93,7417.742402
-139.087072,97,7424.263525
-145.009881,93,7430.511607
-133.52213,97,7437.020123
-143.371606,95,7443.425958
-132.242668,95,7449.802323
-142.635748,92,7455.965441
-155.205229,94,7462.280071
-141.82267,107,7469.461123
-149.570343,94,7475.77045
-133.949465,97,7482.278837
-43.183024,100,7488.99992
-154.976707,101,7495.775211
-150.776903,105,7502.829393
-138.075555,94,7509.151315
-152.197566,110,7516.561948
-146.748014,92,7522.738164
-137.371071,91,7528.858503
-148.899089,90,7534.900561
-132.930949,94,7541.202983
-135.32537,96,7547.652248
-137.681207,95,7554.051207
-157.001091,109,7561.366512
-140.342888,91,7567.480688
-52.700278,105,7574.505151
-150.809803,105,7581.522778
-150.561294,104,7588.498549
-145.316307,103,7595.413656
-150.413204,106,7602.515834
-48.059898,102,7609.33952
-150.632664,94,7615.660461
-136.418028,90,7621.715443
-146.228388,93,7627.956949
-141.146826,91,7634.065351
-142.7947,97,7640.562361
-160.679153,99,7647.210366
-153.132594,99,7653.852884
-149.948162,95,7660.23417
-41.819916,101,7666.967013
-135.671858,95,7673.36026
-155.571822,97,7679.893559
-155.453156,99,7686.578665
-52.837316,103,7693.541989
-134.545753,92,7699.71753
-141.114024,92,7705.910206
-128.607403,92,7712.104471
-44.65312,100,7718.806769
-151.637343,92,7724.9522
-141.230106,92,7731.145515
-148.911163,92,7737.322141
-156.191862,94,7743.642711
-136.006595,92,7749.841903
-144.581,93,7756.078563
-160.237429,99,7762.738251
-136.329929,94,7769.059579
-42.080044,101,7775.823082
-45.819594,102,7782.689089
-145.281675,95,7789.076919
-155.353043,97,7795.561457
-48.386698,103,7802.47034
-39.750905,103,7809.367496
-152.704818,95,7815.742778
-135.201461,93,7821.984992
-46.850661,100,7828.711433
-135.586435,95,7835.075205
-143.784956,109,7842.389527
-132.408748,94,7848.710533
-142.769957,93,7854.95814
-144.975154,92,7861.133539
-48.037999,103,7868.042928
-137.880608,94,7874.338923
-158.473411,107,7881.514743
-137.014555,92,7887.702008
-142.390548,108,7895.06584
-42.836374,100,7901.798319
-143.506293,102,7908.653103
-137.344833,93,7914.882771
-154.473237,99,7921.549361
-49.259754,114,7929.184387
-152.938416,102,7936.045842
-58.068048,99,7942.705935
-138.650657,101,7949.487766
-204.004235,97,7955.996266
-43.323354,101,7962.765293
-139.528267,92,7968.95296
-143.734271,93,7975.213567
-33.729124,101,7981.988821
-146.770245,107,7989.152555
-145.068837,94,7995.460932
-151.839677,106,8002.569903
-135.855006,98,8009.145495
-142.725114,105,8016.175456
-145.405243,108,8023.423774
-40.999308,101,8030.222587
-135.801909,93,8036.477299
-37.779701,102,8043.32527
-147.831656,93,8049.567575
-44.6504,102,8056.660104
-148.749171,106,8065.477755
-47.246451,99,8072.178953
-140.685073,104,8079.166655
-144.004298,107,8086.323807
-139.314376,106,8093.449826
-222.608812,100,8100.140302
-146.663333,103,8107.05573
-47.076474,101,8113.848734
-147.718883,92,8120.013019
-151.39505,92,8126.181464
-44.945385,100,8132.890306
-146.633746,103,8139.811937
-148.046585,103,8146.714486
-44.440621,100,8153.448082
-146.692176,102,8160.301924
-133.686965,98,8166.882914
-143.223308,92,8173.052593
-46.128172,100,8179.76149
-151.091535,93,8185.997311
-58.393675,99,8193.271171
-46.60777,101,8201.179105
-158.814344,104,8208.202704
-144.355187,105,8215.238466
-57.149647,100,8221.941333
-153.889266,107,8229.122962
-141.430571,103,8236.691947
-152.700948,94,8243.662068
-334.927686,130,8253.357485
-141.328185,100,8260.447511
-142.632709,96,8266.878894
-312.812958,130,8275.611666
-136.170069,94,8281.909616
-142.575097,94,8288.210528
-134.451621,94,8294.509128
-147.561865,101,8301.27263
-139.562128,94,8307.816197
-135.755478,92,8313.984462
-141.272012,93,8320.208776
-152.221384,92,8326.364923
-263.655188,110,8333.754256
-149.965022,101,8340.504142
-139.852411,94,8346.800556
-156.401874,108,8354.04223
-143.283924,100,8360.776163
